what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416430956769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416430958557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416431170757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416431172488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432264564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432266248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432549127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432550836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432551842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416432552323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507511897
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416507516154
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416507519432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507528204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507541780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507544154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507553539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416507562978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507563954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507833769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416507834818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416509809654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416509810579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515951650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515953918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515956022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515967653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515971497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515972606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515989726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416515991165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516023535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516024693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516031358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1416516047081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516074997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516078707
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416516081213
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1416516084182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416516087950
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416516088163
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416516090221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516113325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516121160
error,log,,,"Internal error logged from JDI Debug: ",1416516125976
error,log,,,"Internal error logged from JDI Debug: ",1416516125977
error,log,,,"Internal error logged from JDI Debug: ",1416516128977
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416516134651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516243824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516278931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516281729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516283533
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1416516285034
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416516301126
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1416516305350
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1416516308094
