what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611564343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414611570848
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611592618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611603751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611605400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611606717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414611613725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611620156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611621646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414611621666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611624737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611629353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611652015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611803918
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1414611806024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611807154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611840999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414611844598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611861030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414611874879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414611878124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414611881874
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1414611885784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414611891004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414611899452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414611903063
